row_id,content_id,title,content_type,genre,original_language,release_date,report_month,country,region,available_globally,subscription_tier,primary_device,runtime_minutes,season_count,episode_count,views,hours_viewed,completion_rate,user_rating,estimated_revenue_usd,title_age_months
12557,SW0091,Second Kingdom,Series,Action,English,2023-08-28,2026-03-01,South Korea,Asia,False,Ad-Supported,Smart Tv,62,4,7,20647,118606,0.794,5.8,367.41,31
12558,SW0103,Wild Crown 103,Series,Drama,Hindi,2022-11-28,2026-04-01,Brazil,Latin America,True,Standard,Game Console,31,4,10,73917,289354,0.758,7.0,846.63,41
12559,SW0012,Broken Crown,Movie,Crime,French,2022-04-02,2026-04-01,Australia,Oceania,True,Standard,Smart Tv,148,0,1,31963,57242,0.726,6.3,369.33,48
12560,SW0077,Crimson Echo 77,Series,Animation,English,2022-01-06,2025-08-01,France,Europe,True,Ad-Supported,Smart Tv,29,2,7,35757,101432,0.838,8.7,691.28,43
12561,SW0098,Last Summer,Series,Animation,English,2023-11-06,2025-11-01,United States,North America,True,Premium,Game Console,61,4,7,49624,293134,0.83,6.5,798.17,24
12562,SW0125,Second Signal,Movie,Drama,English,2022-10-27,2025-04-01,United Kingdom,Europe,False,Ad-Supported,Game Console,133,0,1,4389,7374,0.758,6.5,79.64,30
12563,SW0145,Last Road 145,Series,Comedy,Korean,2024-10-31,2025-09-01,Australia,Oceania,False,Premium,Smart Tv,46,1,8,4221,18100,0.699,6.8,64.46,11
12566,SW0171,Hidden Crown 171,Movie,Sci-Fi,German,2023-06-09,2025-03-01,Canada,North America,False,Ad-Supported,Tablet,140,0,1,70312,132876,0.81,7.1,1333.82,21
12567,SW0160,Silent Pulse,Movie,Drama,English,2023-11-24,2025-08-01,United Kingdom,Europe,True,Standard,Tablet,83,0,1,21753,24501,0.814,7.6,243.15,21
12568,SW0002,Wild Crown,Movie,Drama,English,2023-11-20,2025-06-01,Australia,Oceania,True,Standard,Tablet,83,0,1,42011,41700,0.718,8.0,471.68,19
12569,SW0154,Broken Echo,Movie,Comedy,English,2022-09-14,2026-05-01,Nigeria,Africa,True,Ad-Supported,Mobile,112,0,1,47720,76013,0.853,7.8,795.06,44
12570,SW0105,Hidden Witness 105,Series,Animation,Spanish,2024-06-23,2026-05-01,United States,North America,True,Premium,Smart Tv,23,2,10,44824,119454,0.695,6.0,717.16,23
12571,SW0084,Last Promise,Movie,Documentary,Korean,2023-08-20,2025-07-01,Japan,Asia,True,Ad-Supported,Smart Tv,99,0,1,84761,99177,0.709,6.9,1379.43,23
12572,SW0170,Crimson Promise 170,Movie,Action,English,2023-01-13,2025-03-01,Nigeria,Africa,False,Ad-Supported,Game Console,114,0,1,6204,8359,0.709,7.4,117.31,26
12573,SW0089,Hidden Road 89,Movie,Comedy,English,2022-06-18,2025-07-01,Spain,Europe,True,Ad-Supported,Smart Tv,131,0,1,68490,95358,0.638,8.0,1194.59,37
12574,SW0178,Wild Harbor,Movie,Romance,Korean,2022-06-06,2025-02-01,United Kingdom,Europe,True,Standard,Smart Tv,78,0,1,8838,9171,0.798,8.1,106.27,32
12575,SW0069,Midnight Signal,Movie,Crime,English,2024-03-31,2025-07-01,Canada,North America,False,Ad-Supported,Mobile,131,0,1,13863,18235,0.602,6.2,248.37,16
12577,SW0061,Midnight Fire,Series,Sci-Fi,Korean,2024-12-28,2025-03-01,Japan,Asia,True,Ad-Supported,Mobile,56,2,11,54107,428876,0.772,7.3,932.04,3
12578,SW0074,Hidden Code 74,Movie,Thriller,Korean,2023-12-05,2026-01-01,France,Europe,False,Standard,Web,81,0,1,9933,10658,0.795,7.0,126.13,25
12579,SW0061,Midnight Fire,Series,Sci-Fi,Korean,2024-12-28,2025-02-01,Brazil,Latin America,True,Ad-Supported,Tablet,56,2,11,89139,719392,0.786,6.8,1585.16,2
12580,SW0095,Electric Kingdom,Movie,Documentary,English,2023-11-04,2025-10-01,Australia,Oceania,True,Premium,Mobile,78,0,1,34029,37444,0.846,7.0,565.61,23
12581,SW0150,Broken Signal 150,Series,Drama,German,2025-03-01,2025-04-01,France,Europe,True,Standard,Game Console,45,2,9,66654,431917,0.96,8.2,834.48,1
12582,SW0089,Hidden Road 89,Movie,Comedy,English,2022-06-18,2026-04-01,Brazil,Latin America,True,Premium,Tablet,131,0,1,89741,144544,0.738,8.2,1572.58,46
12583,SW0112,Silent Code,Movie,Thriller,English,2022-12-24,2025-04-01,United Kingdom,Europe,False,Ad-Supported,Tablet,123,0,1,54675,83069,0.741,7.8,959.23,28
12586,SW0109,Crimson Kingdom 109,Movie,Documentary,Hindi,2024-08-18,2025-11-01,United States,North America,False,Ad-Supported,Tablet,136,0,1,220409,416949,0.835,8.2,3667.76,15
12587,SW0145,Last Road 145,Series,Comedy,Korean,2024-10-31,2026-06-01,South Africa,Africa,False,Standard,Mobile,46,1,8,19291,96391,0.815,6.8,242.27,20
12588,SW0139,Second Signal 139,Series,Crime,Portuguese,2024-09-14,2025-08-01,Germany,Europe,True,Premium,Smart Tv,29,2,10,62127,175328,0.584,8.2,1032.59,11
12589,SW0004,Last Kingdom,Movie,Thriller,English,2024-11-13,2025-01-01,South Africa,Africa,True,Standard,Smart Tv,113,0,1,16152,19295,0.634,7.4,204.12,2
12590,SW0053,Golden Kingdom,Series,Comedy,Hindi,2024-01-26,2025-06-01,South Africa,Africa,False,Ad-Supported,Smart Tv,49,4,9,4879,34426,0.96,6.8,80.41,17
12591,SW0162,Golden Witness 162,Movie,Crime,Japanese,2022-06-02,2025-04-01,France,Europe,False,Standard,Mobile,114,0,1,22314,28134,0.664,7.3,268.23,34
12592,SW0121,Infinite Pulse,Series,Romance,French,2024-01-02,2025-08-01,France,Europe,True,Ad-Supported,Smart Tv,24,3,12,9121,37070,0.847,7.0,166.4,19
12593,SW0117,Broken Road 117,Series,Drama,English,2023-05-21,2026-01-01,Brazil,Latin America,True,Ad-Supported,Mobile,23,4,8,17473,30035,0.561,6.9,334.04,32
12594,SW0010,Hidden Witness,Series,Thriller,Hindi,2023-11-30,2025-06-01,France,Europe,True,Premium,Web,33,3,11,22677,107710,0.785,7.0,398.66,19
12595,SW0003,Hidden Crown,Series,Documentary,English,2025-01-23,2026-01-01,South Korea,Asia,True,Standard,Smart Tv,36,4,11,8557,37218,0.659,8.2,103.16,12
12596,SW0076,Infinite Promise 76,Movie,Documentary,French,2022-03-14,2025-01-01,Spain,Europe,True,Ad-Supported,Smart Tv,142,0,1,11288,16922,0.633,7.6,186.0,34
12597,SW0088,Broken Summer,Movie,Thriller,English,2022-07-15,2026-05-01,Brazil,Latin America,True,Ad-Supported,Web,140,0,1,57357,93948,0.702,7.1,1094.56,46
12598,SW0006,Golden Crown,Series,Crime,Korean,2022-09-02,2025-08-01,United Kingdom,Europe,True,Standard,Smart Tv,50,4,7,59136,216123,0.627,7.8,706.85,35
12600,SW0140,Midnight Code 140,Series,Romance,Hindi,2024-02-06,2026-06-01,Mexico,Latin America,True,Standard,Tablet,51,3,12,21059,150341,0.7,5.6,254.61,28
12601,SW0162,Golden Witness 162,Movie,Crime,Japanese,2022-06-02,2025-09-01,United States,North America,False,Ad-Supported,Smart Tv,114,0,1,52360,83017,0.834,7.3,936.42,39
12602,SW0147,Silent Road 147,Series,Comedy,English,2024-09-29,2025-03-01,United States,North America,False,Standard,Smart Tv,54,4,9,95054,663005,0.861,7.4,1071.08,6
12603,SW0013,Silent Road,Series,Romance,Korean,2024-12-31,2026-01-01,United Kingdom,Europe,True,Standard,Mobile,35,2,12,9041,51789,0.818,7.8,117.43,13
12605,SW0175,Second Summer,Movie,Documentary,English,2025-12-02,2026-05-01,Canada,North America,False,Standard,Smart Tv,137,0,1,118051,209540,0.777,7.0,1297.1,5
12606,SW0027,Golden Harbor,Movie,Comedy,English,2023-06-25,2025-11-01,United States,North America,True,Standard,Game Console,90,0,1,64283,69225,0.718,7.7,777.87,29
12607,SW0133,Northern Summer 133,Movie,Thriller,French,2022-09-10,2025-01-01,Japan,Asia,True,Ad-Supported,Smart Tv,143,0,1,4242,6502,0.643,6.0,75.78,28
12608,SW0162,Golden Witness 162,Movie,Crime,Japanese,2022-06-02,2025-07-01,United States,North America,False,Standard,Smart Tv,114,0,1,58163,84217,0.762,7.2,690.78,37
12609,SW0014,Midnight Witness 14,Movie,Comedy,Spanish,2023-11-06,2025-02-01,United States,North America,True,Standard,Web,91,0,1,75252,90197,0.79,7.4,859.11,15
12610,SW0021,Midnight Echo,Movie,Documentary,Korean,2025-03-08,2025-05-01,Australia,Oceania,True,Standard,Mobile,137,0,1,28733,45883,0.699,6.8,328.76,2
12611,SW0011,Midnight Witness,Series,Romance,English,2022-06-08,2025-10-01,United Kingdom,Europe,False,Standard,Smart Tv,36,4,6,72651,202083,0.773,5.9,808.84,40
12612,SW0022,Broken Crown 22,Movie,Thriller,German,2022-09-26,2026-01-01,United Kingdom,Europe,True,Standard,Smart Tv,89,0,1,32596,46416,0.96,6.8,423.42,40
12613,SW0074,Hidden Code 74,Movie,Thriller,Korean,2023-12-05,2025-09-01,India,Asia,False,Premium,Mobile,81,0,1,13397,15404,0.852,7.4,194.27,21
12614,SW0002,Wild Crown,Movie,Drama,English,2023-11-20,2025-04-01,Germany,Europe,True,Standard,Smart Tv,83,0,1,164734,147569,0.648,7.3,1878.07,17
12615,SW0140,Midnight Code 140,Series,Romance,Hindi,2024-02-06,2025-02-01,Germany,Europe,True,Ad-Supported,Smart Tv,51,3,12,25706,179473,0.684,7.4,459.14,12
12616,SW0011,Midnight Witness,Series,Romance,English,2022-06-08,2026-03-01,Mexico,Latin America,False,Standard,Mobile,36,4,6,11131,26667,0.665,7.1,137.91,45
12617,SW0103,Wild Crown 103,Series,Drama,Hindi,2022-11-28,2025-10-01,United States,North America,True,Ad-Supported,Web,31,4,10,42100,180099,0.828,6.3,748.73,35
12618,SW0109,Crimson Kingdom 109,Movie,Documentary,Hindi,2024-08-18,2026-06-01,India,Asia,False,Ad-Supported,Smart Tv,136,0,1,36188,55002,0.671,6.3,670.21,22
12619,SW0139,Second Signal 139,Series,Crime,Portuguese,2024-09-14,2025-05-01,United Kingdom,Europe,True,Premium,Web,29,2,10,99865,338926,0.702,6.9,1627.6,8
12620,SW0090,Silent Promise,Series,Crime,English,2024-09-10,2026-01-01,Mexico,Latin America,False,Standard,Smart Tv,51,4,7,37183,202213,0.914,7.2,469.24,16
12621,SW0006,Golden Crown,Series,Crime,Korean,2022-09-02,2026-05-01,Spain,Europe,True,Standard,Web,50,4,7,14713,62490,0.728,6.1,167.2,44
12622,SW0180,Second Summer 180,Movie,Comedy,English,2025-04-08,2025-05-01,Brazil,Latin America,False,Ad-Supported,Web,138,0,1,49874,95261,0.83,6.9,897.75,1
12624,SW0148,Crimson Road,Series,Crime,Spanish,2024-10-24,2025-02-01,Mexico,Latin America,True,Standard,Smart Tv,22,3,9,25704,59860,0.706,7.1,320.21,4
12627,SW0089,Hidden Road 89,Movie,Comedy,English,2022-06-18,2026-05-01,South Africa,Africa,True,Standard,Smart Tv,131,0,1,81394,129827,0.731,9.0,910.22,47
12631,SW0006,Golden Crown,Series,Crime,Korean,2022-09-02,2026-05-01,Nigeria,Africa,True,Premium,Web,50,4,7,46788,224023,0.821,7.5,782.89,44
12632,SW0007,Broken Witness,Series,Thriller,Korean,2023-03-06,2025-04-01,Australia,Oceania,False,Ad-Supported,Smart Tv,35,1,8,8068,28255,0.75,6.4,135.63,25
12634,SW0127,Midnight Echo 127,Movie,Action,Japanese,2023-09-10,2025-02-01,Japan,Asia,True,Standard,Tablet,146,0,1,23632,42530,0.74,8.4,287.81,17
12635,SW0150,Broken Signal 150,Series,Drama,German,2025-03-01,2026-03-01,Nigeria,Africa,True,Ad-Supported,Game Console,45,2,9,81647,315941,0.573,7.0,1427.66,12
12636,SW0094,Northern Promise 94,Series,Drama,English,2022-04-07,2025-07-01,United States,North America,False,Ad-Supported,Web,55,2,11,33298,250928,0.747,6.9,617.66,39
12637,SW0040,Crimson Kingdom,Series,Drama,English,2024-03-31,2025-05-01,Brazil,Latin America,True,Ad-Supported,Tablet,33,4,12,14956,83968,0.851,7.5,288.01,14
12638,SW0150,Broken Signal 150,Series,Drama,German,2025-03-01,2026-05-01,Japan,Asia,True,Ad-Supported,Smart Tv,45,2,9,56117,286865,0.757,8.1,927.17,14
12639,SW0087,Silent Signal,Series,Animation,Spanish,2022-03-14,2026-06-01,Nigeria,Africa,False,Premium,Web,26,1,7,18761,45856,0.806,7.2,275.69,51
12640,SW0142,Wild Promise 142,Movie,Crime,English,2023-06-22,2025-06-01,Japan,Asia,False,Ad-Supported,Mobile,143,0,1,42109,63815,0.636,7.4,823.79,24
12641,SW0006,Golden Crown,Series,Crime,Korean,2022-09-02,2025-08-01,Japan,Asia,True,Ad-Supported,Mobile,50,4,7,39650,192273,0.831,8.1,773.71,35
12642,SW0088,Broken Summer,Movie,Thriller,English,2022-07-15,2026-01-01,Mexico,Latin America,True,Standard,Smart Tv,140,0,1,53579,97108,0.777,8.0,649.59,42
12643,SW0055,Last Signal,Series,Action,Spanish,2025-11-18,2026-02-01,Japan,Asia,False,Standard,Smart Tv,59,2,8,47712,309258,0.824,7.4,529.74,3
12644,SW0085,Midnight Code,Series,Crime,German,2023-01-22,2025-04-01,South Korea,Asia,True,Standard,Game Console,40,3,6,43884,120630,0.687,6.6,553.53,27
12645,SW0089,Hidden Road 89,Movie,Comedy,English,2022-06-18,2026-05-01,United States,North America,True,Standard,Smart Tv,131,0,1,157247,227709,0.663,6.7,2068.11,47
12646,SW0032,Last Pulse,Series,Crime,Korean,2025-05-11,2025-10-01,France,Europe,True,Standard,Smart Tv,49,1,12,25403,196317,0.789,6.5,304.77,5
12647,SW0094,Northern Promise 94,Series,Drama,English,2022-04-07,2025-02-01,South Korea,Asia,False,Ad-Supported,Smart Tv,55,2,11,28276,189628,0.665,7.4,480.42,34
12648,SW0085,Midnight Code,Series,Crime,German,2023-01-22,2026-05-01,India,Asia,True,Standard,Mobile,40,3,6,7624,15688,0.514,8.1,91.27,40
12650,SW0019,Wild Echo,Series,Crime,English,2025-07-29,2026-04-01,Japan,Asia,False,Ad-Supported,Smart Tv,26,2,11,39128,128981,0.692,7.4,660.95,9
12651,SW0150,Broken Signal 150,Series,Drama,German,2025-03-01,2025-11-01,India,Asia,True,Standard,Mobile,45,2,9,98426,451926,0.68,8.0,1135.86,8
12653,SW0007,Broken Witness,Series,Thriller,Korean,2023-03-06,2025-10-01,United Kingdom,Europe,False,Premium,Smart Tv,35,1,8,6447,18809,0.625,7.6,101.48,31
12654,SW0060,Hidden Code,Series,Sci-Fi,German,2023-10-26,2026-01-01,United Kingdom,Europe,False,Premium,Smart Tv,62,1,10,33822,207313,0.593,6.8,491.3,27
12655,SW0058,Broken Kingdom 58,Series,Crime,Hindi,2023-10-11,2025-02-01,Mexico,Latin America,True,Ad-Supported,Mobile,42,1,10,33581,160844,0.684,6.3,659.72,16
12657,SW0130,Hidden Summer 130,Movie,Drama,English,2024-11-25,2026-02-01,Canada,North America,True,Standard,Smart Tv,103,0,1,21120,25938,0.715,7.2,249.19,15
12658,SW0104,Hidden Fire 104,Movie,Documentary,Hindi,2023-12-13,2025-10-01,United States,North America,False,Standard,Web,90,0,1,51331,59032,0.767,6.6,647.13,22
12659,SW0168,Northern Kingdom,Movie,Thriller,Japanese,2023-11-24,2025-12-01,United Kingdom,Europe,True,Ad-Supported,Mobile,140,0,1,50388,55524,0.472,7.4,973.39,25
12660,SW0071,Hidden Echo,Movie,Drama,Spanish,2025-01-25,2025-07-01,France,Europe,False,Standard,Tablet,120,0,1,21876,34466,0.788,8.3,276.8,6
12661,SW0061,Midnight Fire,Series,Sci-Fi,Korean,2024-12-28,2026-01-01,United Kingdom,Europe,True,Ad-Supported,Smart Tv,56,2,11,10308,92934,0.878,7.4,188.52,13
12662,SW0148,Crimson Road,Series,Crime,Spanish,2024-10-24,2025-12-01,South Korea,Asia,True,Premium,Smart Tv,22,3,9,32381,88468,0.828,6.0,522.95,14
12663,SW0075,Midnight Fire 75,Series,Thriller,Spanish,2023-09-14,2026-01-01,Nigeria,Africa,True,Standard,Web,39,4,11,28447,117390,0.577,7.6,357.2,28
12664,SW0143,Midnight Pulse,Series,Action,Korean,2025-07-10,2025-08-01,South Africa,Africa,False,Premium,Mobile,57,1,10,27342,186318,0.717,6.1,407.23,1
12665,SW0131,Midnight Crown,Series,Drama,English,2024-08-30,2025-08-01,Germany,Europe,True,Premium,Smart Tv,28,2,11,18249,66141,0.706,6.8,263.27,12
12668,SW0013,Silent Road,Series,Romance,Korean,2024-12-31,2025-07-01,Nigeria,Africa,True,Ad-Supported,Tablet,35,2,12,26197,176043,0.96,6.7,432.05,7
12669,SW0047,Hidden Fire,Series,Sci-Fi,English,2023-11-26,2025-06-01,Germany,Europe,False,Standard,Smart Tv,36,1,6,11453,27305,0.662,7.6,134.58,19
12670,SW0103,Wild Crown 103,Series,Drama,Hindi,2022-11-28,2025-05-01,United States,North America,True,Standard,Smart Tv,31,4,10,110948,536106,0.935,7.7,1218.07,30
12671,SW0149,Golden Witness,Movie,Action,English,2023-12-26,2025-12-01,United Kingdom,Europe,True,Standard,Web,134,0,1,11930,14390,0.54,6.6,149.92,24
12672,SW0151,Second Signal 151,Movie,Action,Spanish,2024-04-23,2025-05-01,Japan,Asia,False,Ad-Supported,Tablet,114,0,1,31590,40509,0.675,7.5,612.26,13
12673,SW0083,Silent Witness 83,Movie,Thriller,English,2024-06-20,2025-09-01,South Korea,Asia,True,Standard,Game Console,85,0,1,16240,12966,0.564,6.2,188.44,15
12674,SW0101,Infinite Witness,Movie,Action,English,2024-08-09,2025-12-01,United States,North America,False,Premium,Mobile,138,0,1,44110,83578,0.824,7.2,753.37,16
12675,SW0125,Second Signal,Movie,Drama,English,2022-10-27,2025-07-01,United Kingdom,Europe,False,Standard,Web,133,0,1,46794,61916,0.597,6.7,576.9,33
12676,SW0057,Broken Fire,Movie,Crime,English,2022-12-03,2026-02-01,Japan,Asia,True,Premium,Web,114,0,1,20051,28815,0.756,7.7,348.04,38
12677,SW0060,Hidden Code,Series,Sci-Fi,German,2023-10-26,2025-10-01,Mexico,Latin America,False,Premium,Mobile,62,1,10,40680,379684,0.903,7.3,665.95,24
12678,SW0002,Wild Crown,Movie,Drama,English,2023-11-20,2025-10-01,India,Asia,True,Ad-Supported,Mobile,83,0,1,85866,87267,0.735,7.7,1555.06,23
12679,SW0009,Electric Summer,Movie,Romance,English,2025-05-22,2025-10-01,United States,North America,True,Standard,Mobile,106,0,1,121956,151225,0.702,7.0,1390.69,5
12680,SW0011,Midnight Witness,Series,Romance,English,2022-06-08,2025-11-01,Spain,Europe,False,Premium,Smart Tv,36,4,6,36071,124661,0.96,6.4,592.09,41
12681,SW0135,Silent Summer,Series,Action,English,2025-07-12,2026-01-01,Brazil,Latin America,True,Ad-Supported,Smart Tv,47,4,7,97566,392462,0.734,7.5,1698.89,6
12682,SW0063,Electric Promise 63,Movie,Thriller,Spanish,2025-01-29,2026-01-01,France,Europe,True,Standard,Mobile,85,0,1,18067,18251,0.713,7.3,220.04,12
12683,SW0087,Silent Signal,Series,Animation,Spanish,2022-03-14,2026-05-01,Spain,Europe,False,Premium,Web,26,1,7,11022,24956,0.746,7.1,166.61,50
12684,SW0034,Broken Kingdom,Series,Comedy,French,2025-08-10,2026-03-01,United Kingdom,Europe,True,Ad-Supported,Smart Tv,47,2,9,70708,284237,0.57,7.0,1268.42,7
12685,SW0037,Northern Echo,Series,Animation,English,2025-11-28,2026-05-01,Canada,North America,False,Ad-Supported,Smart Tv,24,3,6,44008,94640,0.896,6.8,751.64,6
12686,SW0009,Electric Summer,Movie,Romance,English,2025-05-22,2026-04-01,United Kingdom,Europe,True,Ad-Supported,Smart Tv,106,0,1,100120,121927,0.689,8.2,1922.24,11
12688,SW0127,Midnight Echo 127,Movie,Action,Japanese,2023-09-10,2026-01-01,United Kingdom,Europe,True,Standard,Game Console,146,0,1,31207,58487,0.77,7.0,402.32,28
12689,SW0010,Hidden Witness,Series,Thriller,Hindi,2023-11-30,2025-04-01,France,Europe,True,Premium,Game Console,33,3,11,74230,350093,0.78,7.4,1120.29,17
12690,SW0077,Crimson Echo 77,Series,Animation,English,2022-01-06,2025-01-01,Japan,Asia,True,Ad-Supported,Mobile,29,2,7,15565,45175,0.858,7.1,274.17,36
12692,SW0114,Crimson Witness 114,Movie,Crime,Spanish,2023-11-14,2026-06-01,Spain,Europe,True,Ad-Supported,Web,98,0,1,13646,13897,0.624,6.8,252.86,31
12693,SW0117,Broken Road 117,Series,Drama,English,2023-05-21,2026-05-01,Germany,Europe,True,Premium,Mobile,23,4,8,32465,87415,0.878,6.9,489.57,36
12694,SW0006,Golden Crown,Series,Crime,Korean,2022-09-02,2025-06-01,Germany,Europe,True,Ad-Supported,Tablet,50,4,7,60907,242779,0.683,7.257455540355677,1202.27,33
12695,SW0019,Wild Echo,Series,Crime,English,2025-07-29,2026-01-01,Mexico,Latin America,False,Standard,Smart Tv,26,2,11,56042,222537,0.833,6.9,673.81,6
12696,SW0080,Wild Promise,Series,Drama,English,2022-07-04,2025-06-01,Germany,Europe,True,Ad-Supported,Smart Tv,29,4,11,25081,110920,0.832,7.7,474.71,35
12697,SW0171,Hidden Crown 171,Movie,Sci-Fi,German,2023-06-09,2026-02-01,Japan,Asia,False,Standard,Web,140,0,1,8071,12456,0.661,7.0,98.04,32
12698,SW0089,Hidden Road 89,Movie,Comedy,English,2022-06-18,2026-02-01,France,Europe,True,Ad-Supported,Smart Tv,131,0,1,63648,85543,0.616,7.1,1250.72,44
12699,SW0063,Electric Promise 63,Movie,Thriller,Spanish,2025-01-29,2025-10-01,India,Asia,True,Standard,Game Console,85,0,1,57879,64318,0.784,8.3,642.81,9
12700,SW0083,Silent Witness 83,Movie,Thriller,English,2024-06-20,2025-03-01,India,Asia,True,Ad-Supported,Web,85,0,1,33066,34427,0.735,6.9,546.26,9
12702,SW0009,Electric Summer,Movie,Romance,English,2025-05-22,2026-06-01,India,Asia,True,Standard,Game Console,106,0,1,64755,65169,0.57,8.4,779.92,13
12703,SW0173,Northern Witness 173,Series,Animation,English,2022-09-17,2026-05-01,Japan,Asia,False,Ad-Supported,Tablet,51,2,6,11121,37971,0.669,7.1,208.98,44
12704,SW0063,Electric Promise 63,Movie,Thriller,Spanish,2025-01-29,2025-05-01,United Kingdom,Europe,True,Ad-Supported,Tablet,85,0,1,222177,218421,0.694,6.7,3700.34,4
12706,SW0144,Midnight Road 144,Movie,Comedy,Portuguese,2025-08-04,2025-12-01,India,Asia,True,Premium,Mobile,140,0,1,34542,50920,0.632,7.2,551.16,4
12707,SW0129,Midnight Promise 129,Movie,Drama,English,2024-11-24,2025-07-01,India,Asia,True,Ad-Supported,Smart Tv,134,0,1,101830,175438,0.771,7.2,1983.43,8
12708,SW0025,Midnight Road,Movie,Drama,English,2025-11-30,2026-01-01,South Korea,Asia,True,Standard,Smart Tv,110,0,1,57823,75410,0.711,7.2,685.28,2
12709,SW0019,Wild Echo,Series,Crime,English,2025-07-29,2026-02-01,Australia,Oceania,False,Standard,Smart Tv,26,2,11,69425,293931,0.888,7.7,859.67,7
12710,SW0155,Midnight Echo 155,Movie,Crime,English,2025-12-15,2026-02-01,South Korea,Asia,True,Ad-Supported,Mobile,144,0,1,29726,65924,0.924,7.2,545.39,2
12711,SW0095,Electric Kingdom,Movie,Documentary,English,2023-11-04,2025-05-01,Canada,North America,True,Ad-Supported,Web,78,0,1,21668,20802,0.739,6.2,362.57,18
12712,SW0088,Broken Summer,Movie,Thriller,English,2022-07-15,2025-11-01,Nigeria,Africa,True,Ad-Supported,Smart Tv,140,0,1,39702,88932,0.96,7.7,700.15,40
12713,SW0075,Midnight Fire 75,Series,Thriller,Spanish,2023-09-14,2025-07-01,France,Europe,True,Premium,Mobile,39,4,11,37343,194764,0.729,7.9,585.64,22
12715,SW0124,Second Echo 124,Movie,Sci-Fi,Spanish,2022-03-25,2025-06-01,United States,North America,True,Ad-Supported,Mobile,89,0,1,55818,60793,0.734,6.8,1066.47,39
12717,SW0123,Midnight Fire 123,Movie,Romance,English,2022-02-11,2026-01-01,United States,North America,True,Standard,Mobile,93,0,1,342873,360264,0.678,8.1,3972.51,47
12718,SW0158,Golden Code 158,Series,Drama,Spanish,2025-04-05,2025-05-01,Brazil,Latin America,True,Premium,Game Console,35,1,8,164914,606960,0.789,8.2,2729.11,1
