row_id,content_id,title,content_type,genre,original_language,release_date,report_month,country,region,available_globally,subscription_tier,primary_device,runtime_minutes,season_count,episode_count,views,hours_viewed,completion_rate,user_rating,estimated_revenue_usd
13311,SW0084,Last Promise,Movie,Documentary,Korean,2023-08-20,2025-12-01,United Kingdom,Europe,Yes,Standard,Web,99,0,1,47601,59455,0.757,7.7,527.31
13312,SW0011,Midnight Witness,Series,Romance,English,2022-06-08,2025-12-01,France,Europe,No,Ad-Supported,Mobile,36,4,6,80755,186139,0.64,7.4,1384.69
13313,SW0107,Last Signal 107,Series,Drama,English,2024-08-29,2026-01-01,Australia,Oceania,Yes,Ad-Supported,Mobile,25,2,8,8424,24079,0.858,7.2,136.77
13314,SW0028,Golden Promise,Movie,Action,English,2023-05-12,2025-12-01,Nigeria,Africa,Yes,Standard,Smart TV,87,0,1,4731,5199,0.758,7.6,59.75
13315,SW0066,Silent Witness,Series, Romance ,Portuguese,2024-10-07,2026-05-01,India,Asia,Yes,Premium,Game Console,45,1,8,25738,124457,0.806,6.3,445.8
13316,SW0134,Midnight Crown 134,Movie,Comedy,English,2022-11-04,2026-06-01,South Africa,Africa,Yes,Premium,Smart TV,136,0,1,20092,32857,0.721,7.1,315.58
13317,SW0096,Last Kingdom 96,Movie,Drama,English,2022-01-15,2026-06-01,Mexico,Latin America,Yes,Premium,Mobile,127,0,1,12131,16514,0.643,7.3,213.4
13318,SW0094,Northern Promise 94,Series,Drama,English,2022-04-07,2026-04-01,Germany,Europe,No,Standard,Web,55,2,11,41731,371657,0.883,6.9,499.19
13319,SW0084,Last Promise,Movie,Documentary,Korean,2023-08-20,2025-10-01,Germany,Europe,Yes,Standard,Mobile,99,0,1,32560,45239,0.842,6.2,402.81
13320,SW0057,Broken Fire,Movie,Crime,English,2022-12-03,2025-03-01,United States,North America,Yes,Premium,Mobile,114,0,1,143975,133654,0.489,7.5,2468.25
13321,SW0175,Second Summer,Movie,Documentary,English,2025-12-02,2025-09-01,United States,North America,No,Premium,Smart TV,137,0,1,1282185,1894528,0.647,7.8,19962.81
13322,SW0132,Electric Summer 132,Series,Animation,Korean,2024-04-22,2025-07-01,Japan,Asia,Yes,Ad-Supported,Game Console,43,2,10,21992,107648,,6.1,402.08
13323,SW0042,Electric Promise,Series,Drama,English,2024-09-23,2025-12-01,Japan,Asia,Yes,Standard,Web,25,2,9,21574,54694,0.676,6.7,270.57
13324,SW0154,Broken Echo,Movie,Comedy,English,2022-09-14,2026-02-01,India,Asia,Yes,Ad-Supported,Smart TV,112,0,1,187076,283160,0.811,7.6,3624.28
13325,SW0110,Infinite Road,Movie,Animation,Japanese,2024-06-05,2025-07-01,Nigeria,Africa,Yes,Standard,Smart TV,130,0,1,18985,33452,0.813,6.8,242.95
13326,SW0172,Last Fire 172,Series,Animation,Korean,2022-12-27,2025-02-01,Spain,Europe,No,Premium,Mobile,39,2,8,43048,128950,0.576,8.2,732.76
13327,SW0150,Broken Signal 150,Series,Drama,German,2025-03-01,2026-04-01,Spain,Europe,Yes,Premium,Game Console,45,2,9,69357,258203,0.552,7.0,1046.98
13328,SW0011,Midnight Witness,Series,Romance,English,2022-06-08,2025-07-01,United States,North America,No,Standard,Game Console,36,4,6,102733,298581,0.807,6.3,1113.11
13329,SW0068,Hidden Kingdom,Series,Action,English,2025-10-01,2025-04-01,Spain,Europe,Yes,Ad-Supported,Mobile,40,1,9,93542,355218,0.633,7.5,1792.29
13330,SW0106,Broken Signal 106,Movie,Comedy,Japanese,2023-07-22,2026-04-01,India,Asia,Yes,Standard,Mobile,108,0,1,25824,25953,0.558,6.5,284.55
13331,SW0046,Broken Code,Movie,Drama,English,2023-10-12,2025-01-01,Japan,Asia,Yes,Ad-Supported,Mobile,113,0,1,8255,10143,0.652,7.4,161.96
13332,SW0128,Midnight Kingdom 128,Movie,Animation,English,2022-02-19,2025-10-01,Brazil,Latin America,No,Standard,Smart TV,141,0,1,22620,41668,0.784,6.6,277.99
13333,SW0160,Silent Pulse,Movie,Drama,English,2023-11-24,2025-03-01,Mexico,Latin America,Yes,Premium,Mobile,83,0,1,40403,37528,0.671,6.5,664.59
13334,SW0068,Hidden Kingdom,Series,Action,English,2025-10-01,2025-09-01,South Korea,Asia,Yes,Ad-Supported,Tablet,40,1,9,119578,498896,0.695,8.3,2076.54
13335,SW0118,Wild Summer,Movie,Drama,English,2023-09-21,2025-06-01,South Africa,Africa,Yes,Standard,Smart TV,90,0,1,46027,57176,0.828,6.5,601.06
13336,SW0109,Crimson Kingdom 109,Movie,Documentary,Hindi,2024-08-18,2025-06-01,India,Asia,No,Premium,Smart TV,136,0,1,92388,147424,0.704,7.8,1455.29
13337,SW0103,Wild Crown 103,Series,Drama,Hindi,2022-11-28,2025-05-01,India,Asia,Yes,Ad-Supported,Game Console,31,4,10,61169,185760,0.588,7.3,1179.25
13338,SW0167,Northern Echo 167,Movie,Thriller,German,2025-09-05,2025-11-01,Germany,Europe,Yes,Standard,Mobile,135,0,1,133224,209466,0.699,6.5,1488.78
13339,SW0114,Crimson Witness 114,Movie,Crime,Spanish,2023-11-14,2026-05-01,Spain,Europe,Yes,Standard,Mobile,98,0,1,9838,15425,0.96,7.0,123.28
13340,SW0147,Silent Road 147,Series,Comedy,English,2024-09-29,2026-03-01,Brazil,Latin America,No,Premium,Mobile,54,4,9,43042,203878,0.585,6.3,625.53
13341,SW0117,Broken Road 117,Series,Drama,English,2023-05-21,2025-11-01,United Kingdom,Europe,Yes,Ad-Supported,Web,23,4,8,26334,77527,0.96,6.9,454.81
13342,SW0095,Electric Kingdom,Movie,Documentary,English,2023-11-04,2025-08-01,Canada,North America,Yes,Standard,Game Console,78,0,1,12171,14008,0.885,5.6,152.23
13343,SW0023,Electric Fire,Movie,Romance,English,2023-02-18,2026-05-01,Canada,North America,No,Standard,Tablet,113,0,1,11855,16913,0.758,6.9,151.61
13344,SW0115,Broken Pulse 115,Series,Drama,Spanish,2025-04-26,2026-05-01,United Kingdom,Europe,Yes,Standard,Game Console,48,4,7,55886,175861,0.562,7.0,708.93
13345,SW0023,Electric Fire,Movie,Romance,English,2023-02-18,2025-10-01,India,Asia,No,Premium,Smart TV,113,0,1,39586,53815,0.722,5.9,628.77
13346,SW0139,Second Signal 139,Series,Crime,Portuguese,2024-09-14,2026-03-01,Nigeria,Africa,Yes,Standard,Smart TV,29,2,10,43596,133930,0.636,7.5,551.04
13347,SW0095,Electric Kingdom,Movie,Documentary,English,2023-11-04,2025-07-01,Brazil,Latin America,Yes,Standard,Smart TV,78,0,1,24891,22584,0.698,6.8,315.61
13348,SW0088,Broken Summer,Movie,Thriller,English,2022-07-15,2026-01-01,Australia,Oceania,Yes,Premium,Mobile,140,0,1,23374,52357,0.96,7.4,371.12
13349,SW0036,Midnight Summer,Movie,Drama,French,2024-06-23,2025-12-01,Spain,Europe,No,Ad-Supported,Smart TV,79,0,1,23628,25725,0.827,6.7,412.3
13350,SW0028,Golden Promise,Movie,Action,English,2023-05-12,2026-03-01,Spain,Europe,Yes,Premium,Web,87,0,1,7635,6739,0.609,5.9,127.28
13351,SW0075,Midnight Fire 75,Series,Thriller,Spanish,2023-09-14,2025-01-01,India,Asia,Yes,Ad-Supported,Tablet,39,4,11,18970,63253,0.466,6.3,308.14
13352,SW0084,Last Promise,Movie,Documentary,Korean,2023-08-20,2025-08-01,Australia,Oceania,Yes,Standard,Smart TV,99,0,1,44520,47131,0.642,7.7,576.2
13353,SW0158,Golden Code 158,Series,Drama,Spanish,2025-04-05,2025-08-01,Brazil,Latin America,Yes,Standard,Smart TV,35,1,8,78869,347788,0.945,8.7,903.71
13354,SW0154,Broken Echo,Movie,Comedy,English,2022-09-14,2025-02-01,Brazil,Latin America,Yes,Ad-Supported,Web,112,0,1,166448,135031,0.435,6.8,3234.5
13355,SW0093,Northern Summer 93,Movie,Thriller,Korean,2025-04-26,2026-04-01,Spain,Europe,Yes,Ad-Supported,Mobile,84,0,1,25772,25666,0.711,6.9,483.11
13356,SW0150,Broken Signal 150,Series,Drama,German,2025-03-01,2026-04-01,Nigeria,Africa,Yes,Ad-Supported,Mobile,45,2,9,186710,881671,0.7,7.9,3085.62
13357,SW0157,Northern Crown,Movie,Romance,French,2025-08-09,2025-12-01,Japan,Asia,Yes,Ad-Supported,Smart TV,142,0,1,51818,117730,0.96,6.8,959.32
13358,SW0056,Midnight Summer 56,Movie,Action,German,2024-12-18,2025-08-01,Canada,North America,Yes,Standard,Tablet,139,0,1,37626,71348,0.819,7.3,410.8
13359,SW0006,Golden Crown,Series,Crime,Korean,2022-09-02,2026-01-01,Australia,Oceania,Yes,Standard,Smart TV,50,4,7,18651,74061,0.681,7.4,220.99
13360,SW0161,Midnight Crown 161,Movie,Action,Korean,2023-03-19,2025-07-01,United Kingdom,Europe,Yes,Ad-Supported,Smart TV,101,0,1,36013,47880,0.79,6.7,652.24
13361,SW0022,Broken Crown 22,Movie,Thriller,German,2022-09-26,2026-05-01,Canada,North America,Yes,Premium,Smart TV,89,0,1,25202,20283,0.543,7.2,412.83
13362,SW0060,Hidden Code,Series,Sci-Fi,German,2023-10-26,2026-01-01,France,Europe,No,Standard,Mobile,62,1,10,56667,429993,0.734,6.5,734.66
13363,SW0017,Second Fire,Series,Documentary,Japanese,2022-02-01,2026-06-01,United States,North America,No,Ad-Supported,Smart TV,24,3,7,50050,93674,0.668,7.2,976.92
13364,SW0106,Broken Signal 106,Movie,Comedy,Japanese,2023-07-22,2025-12-01,Mexico,Latin America,Yes,Standard,Tablet,108,0,1,37152,33904,0.507,6.0,423.21
13365,SW0011,Midnight Witness,Series,Romance,English,2022-06-08,2026-03-01,Spain,Europe,No,Premium,Mobile,36,4,6,13823,33076,0.665,6.9,216.73
13366,SW0048,Broken Pulse,Series,Comedy,Spanish,2025-12-12,2026-01-01,Germany,Europe,Yes,Ad-Supported,Game Console,62,1,10,63416,511325,0.78,6.5,1056.31
13367,SW0003,Hidden Crown,Series,Documentary,English,2025-01-23,2025-08-01,Germany,Europe,Yes,Standard,Mobile,36,4,11,17511,78232,0.677,6.2,193.72
13368,SW0080,Wild Promise,Series,Drama,English,2022-07-04,2026-01-01,United Kingdom,Europe,Yes,Premium,Mobile,29,4,11,38448,180065,0.881,7.8,560.31
13369,SW0077,Crimson Echo 77,Series,Animation,English,2022-01-06,2026-04-01,Mexico,Latin America,Yes,Standard,Game Console,29,2,7,30767,71711,0.689,6.9,352.84
13370,SW0117,Broken Road 117,Series,Drama,English,2023-05-21,2026-02-01,India,Asia,Yes,Ad-Supported,Web,23,4,8,27070,54929,0.662,6.1,509.59
13371,SW0089,Hidden Road 89,Movie,Comedy,English,2022-06-18,2026-03-01,Germany,Europe,Yes,Premium,Web,131,0,1,120862,211247,0.801,7.5,1978.87
13372,SW0050,Northern Harbor,Series,Animation,German,2022-04-09,2025-11-01,India,Asia,No,Premium,Smart TV,42,3,9,38825,186742,0.763,7.7,570.04
13373,SW0009,Electric Summer,Movie,Romance,English,2025-05-22,2025-06-01,United States,North America,Yes,Ad-Supported,Smart TV,106,0,1,379628,453139,0.676,7.5,6627.2
13374,SW0078,Second Echo,Movie,Drama,Hindi,2024-09-14,2025-01-01,France,Europe,Yes,Standard,Smart TV,94,0,1,87207,99777,0.73,6.4,942.46
13375,SW0075,Midnight Fire 75,Series,Thriller,Spanish,2023-09-14,2026-03-01,Spain,Europe,Yes,Ad-Supported,Game Console,39,4,11,25695,142813,0.777,7.9,462.63
13376,SW0001,Midnight Promise,Series,Animation,Portuguese,2025-07-10,2026-02-01,Brazil,Latin America,No,Ad-Supported,Smart TV,44,3,12,31798,240094,0.858,6.7,589.43
13377,SW0143,Midnight Pulse,Series,Action,Korean,2025-07-10,2025-11-01,Spain,Europe,No,Ad-Supported,Mobile,57,1,10,34285,262865,0.807,7.0,612.13
13378,SW0134,Midnight Crown 134,Movie,Comedy,English,2022-11-04,2025-08-01,Canada,North America,Yes,Ad-Supported,Mobile,136,0,1,17438,26400,0.668,8.4,302.25
13379,SW0079,Northern Promise 79,Movie,Sci-Fi,English,2025-09-11,2025-08-01,Mexico,Latin America,No,Ad-Supported,Game Console,105,0,1,199970,269288,0.77,6.6,3534.24
13380,SW0175,Second Summer,Movie,Documentary,English,2025-12-02,2026-06-01,Germany,Europe,No,Standard,Mobile,137,0,1,166206,259536,0.684,8.3,1801.6
13381,SW0040,Crimson Kingdom,Series,Drama,English,2024-03-31,2025-02-01,United States,North America,Yes,Standard,Tablet,33,4,12,12148,60045,0.749,7.3,149.44
13382,SW0054,Golden Code 54,Series,Comedy,English,2022-08-11,2026-01-01,Germany,Europe,Yes,Standard,Smart TV,51,4,12,15292,119740,0.768,6.6,166.03
13383,SW0053,Golden Kingdom,Series,Comedy,Hindi,2024-01-26,2025-12-01,United States,North America,No,Ad-Supported,Web,49,4,9,55321,213623,0.525,7.0,1016.52
13384,SW0102,Hidden Pulse 102,Movie,Drama,Japanese,2023-10-10,2025-05-01,South Korea,Asia,Yes,Standard,Smart TV,87,0,1,25744,24631,0.66,7.5,320.65
13385,SW0104,Hidden Fire 104,Movie,Documentary,Hindi,2023-12-13,2025-06-01,Brazil,Latin America,No,Standard,Tablet,90,0,1,12917,13936,0.719,7.5,157.13
13386,SW0151,Second Signal 151,Movie,Action,Spanish,2024-04-23,2025-02-01,Brazil,Latin America,No,Standard,Mobile,114,0,1,36967,49349,0.703,7.4,399.97
13387,SW0009,Electric Summer,Movie,Romance,English,2025-05-22,2026-05-01,United States,North America,Yes,Standard,Web,106,0,1,250243,271196,0.613,8.4,2934.58
13388,SW0121,Infinite Pulse,Series,Romance,French,2024-01-02,2025-03-01,United Kingdom,Europe,Yes,Ad-Supported,Game Console,24,3,12,57482,205608,0.745,6.1,937.39
13389,SW0008,Northern Pulse,Movie,Action,English,2024-02-02,2025-02-01,Brazil,Latin America,Yes,Standard,Mobile,79,0,1,17466,13265,0.577,6.3,221.56
13390,SW0172,Last Fire 172,Series,Animation,Korean,2022-12-27,2025-02-01,South Africa,Africa,No,Ad-Supported,Smart TV,39,2,8,35625,138933,0.75,8.7,602.85
13391,SW0059,Crimson Witness,Movie,Romance,English,2025-10-23,2025-08-01,India,Asia,Yes,Premium,Mobile,104,0,1,79381,80443,0.585,7.0,1258.82
13392,SW0062,Last Signal 62,Movie,Thriller,Yoruba,2025-12-13,2026-03-01,Japan,Asia,Yes,Ad-Supported,Web,131,0,1,48256,72886,0.692,8.9,917.52
13393,SW0129,Midnight Promise 129,Movie,Drama,English,2024-11-24,2025-07-01,Mexico,Latin America,Yes,Premium,Smart TV,134,0,1,28498,54951,0.863,6.4,455.39
13394,SW0142,Wild Promise 142,Movie,Crime,English,2023-06-22,2025-09-01,United States,North America,No,Standard,Smart TV,143,0,1,57058,77092,0.567,7.2,743.28
13395,SW0124,Second Echo 124,Movie,Sci-Fi,Spanish,2022-03-25,2025-04-01,South Korea,Asia,Yes,Standard,Smart TV,89,0,1,61724,70465,0.77,8.6,692.69
13396,SW0054,Golden Code 54,Series,Comedy,English,2022-08-11,2025-04-01,Germany,Europe,Yes,Standard,Web,51,4,12,21169,130528,0.605,7.1,236.79
13397,SW0135,Silent Summer,Series,Action,English,2025-07-12,2026-03-01,Brazil,Latin America,Yes,Premium,Mobile,47,4,7,82635,299545,0.661,8.1,1203.05
13398,SW0078,Second Echo,Movie,Drama,Hindi,2024-09-14,2026-05-01,Germany,Europe,Yes,Standard,Mobile,94,0,1,14749,15833,0.685,7.2,163.52
13399,SW0176,Electric Kingdom 176,Movie,Action,English,2023-03-18,2025-07-01,Brazil,Latin America,Yes,Standard,Smart TV,119,0,1,35755,44744,0.631,7.2,422.85
13400,SW0162,Golden Witness 162,Movie,Crime,Japanese,2022-06-02,2026-06-01,Canada,North America,No,Standard,Web,114,0,1,11373,12946,0.599,6.0,148.27
13401,SW0124,Second Echo 124,Movie,Sci-Fi,Spanish,2022-03-25,2025-01-01,Mexico,Latin America,Yes,Ad-Supported,Smart TV,89,0,1,22428,28659,0.861,8.1,421.66
13402,SW0046,Broken Code,Movie,Drama,English,2023-10-12,2025-07-01,Canada,North America,Yes,Standard,Smart TV,113,0,1,17791,24700,0.737,7.1,214.16
13403,SW0016,Last Harbor,Series,Thriller,Portuguese,2022-04-30,2025-10-01,Brazil,Latin America,Yes,Standard,Mobile,23,2,10,55266,178390,0.842,6.5,695.93
13404,SW0167,Northern Echo 167,Movie,Thriller,German,2025-09-05,2025-09-01,United States,North America,Yes,Premium,Tablet,135,0,1,192461,272730,0.63,7.7,2903.92
13405,SW0161,Midnight Crown 161,Movie,Action,Korean,2023-03-19,2025-10-01,India,Asia,Yes,Premium,Smart TV,101,0,1,24815,26600,0.637,7.1,377.14
13406,SW0105,Hidden Witness 105,Series,Animation,Spanish,2024-06-23,2026-06-01,Japan,Asia,Yes,Standard,Mobile,23,2,10,11595,34640,0.779,7.1,126.34
13407,SW0076,Infinite Promise 76,Movie,Documentary,French,2022-03-14,2025-04-01,Mexico,Latin America,Yes,Standard,Mobile,142,0,1,16714,35226,0.891,7.1,209.8
13408,SW0005,Wild Crown 5,Movie,Romance,English,2022-12-04,2026-04-01,South Korea,Asia,Yes,Premium,Smart TV,81,0,1,31878,33307,0.774,7.6,492.81
13409,SW0128,Midnight Kingdom 128,Movie,Animation,English,2022-02-19,2025-08-01,United States,North America,No,Ad-Supported,Web,141,0,1,17941,30823,0.731,7.1,294.43
13410,SW0163,Midnight Fire 163,Series,Animation,English,2025-10-14,2026-05-01,Mexico,Latin America,No,Ad-Supported,Tablet,55,4,9,114583,836602,0.885,7.1,2142.05
13411,SW0088,Broken Summer,Movie,Thriller,English,2022-07-15,2025-02-01,Brazil,Latin America,Yes,Ad-Supported,Smart TV,140,0,1,18523,31161,0.721,8.9,365.75
13412,SW0096,Last Kingdom 96,Movie,Drama,English,2022-01-15,2025-06-01,Mexico,Latin America,Yes,Premium,Mobile,127,0,1,24575,35903,0.69,8.7,367.01
13413,SW0021,Midnight Echo,Movie,Documentary,Korean,2025-03-08,2026-04-01,United States,North America,Yes,Standard,Mobile,137,0,1,32533,38226,0.515,6.8,409.78
13414,SW0125,Second Signal,Movie,Drama,English,2022-10-27,2025-05-01,United Kingdom,Europe,No,Ad-Supported,Smart TV,133,0,1,39373,65898,0.755,7.5,776.92
13415,SW0111,Crimson Signal 111,Movie,Comedy,English,2022-11-13,2025-08-01,United Kingdom,Europe,Yes,Standard,Game Console,134,0,1,10212,13868,0.608,8.4,120.08
13416,SW0123,Midnight Fire 123,Movie,Romance,English,2022-02-11,2025-11-01,South Korea,Asia,Yes,Premium,Smart TV,93,0,1,124506,141301,0.732,7.5,1817.24
13417,SW0050,Northern Harbor,Series,Animation,German,2022-04-09,2026-06-01,South Korea,Asia,No,Premium,Smart TV,42,3,9,15041,63480,0.67,6.6,217.48
13418,SW0139,Second Signal 139,Series,Crime,Portuguese,2024-09-14,2025-06-01,Japan,Asia,Yes,Standard,Web,29,2,10,154306,564003,0.756,6.9,1925.62
13419,SW0124,Second Echo 124,Movie,Sci-Fi,Spanish,2022-03-25,2026-02-01,United Kingdom,Europe,Yes,Standard,Game Console,89,0,1,31192,37511,0.811,6.8,342.07
13420,SW0139,Second Signal 139,Series,Crime,Portuguese,2024-09-14,2026-03-01,United Kingdom,Europe,Yes,Standard,Game Console,29,2,10,167980,670266,0.826,7.2,1933.89
13421,SW0175,Second Summer,Movie,Documentary,English,2025-12-02,2025-03-01,India,Asia,No,Standard,Game Console,137,0,1,231972,405460,0.765,9.2,2602.52
13422,SW0009,Electric Summer,Movie,Romance,English,2025-05-22,2026-06-01,Germany,Europe,Yes,Standard,Game Console,106,0,1,18157,25770,0.803,7.0,206.35
13423,SW0043,Broken Crown 43,Series,Comedy,Hindi,2023-09-28,2025-01-01,Canada,North America,Yes,Standard,Smart TV,53,4,9,32034,212342,0.834,7.8,416.33
13424,SW0135,Silent Summer,Series,Action,English,2025-07-12,2026-06-01,Spain,Europe,Yes,Premium,Smart TV,47,4,7,42644,165552,0.708,6.9,686.99
13425,SW0043,Broken Crown 43,Series,Comedy,Hindi,2023-09-28,2026-06-01,Japan,Asia,Yes,Premium,Smart TV,53,4,9,40473,280378,0.871,7.1,586.42
13426,SW0002,Wild Crown,Movie,Drama,English,2023-11-20,2025-09-01,France,Europe,Yes,Standard,Smart TV,83,0,1,47319,61615,0.941,7.4,544.59
13427,SW0016,Last Harbor,Series,Thriller,Portuguese,2022-04-30,2025-04-01,Japan,Asia,Yes,Ad-Supported,Smart TV,23,2,10,8338,27069,0.847,6.8,138.48
13428,SW0089,Hidden Road 89,Movie,Comedy,English,2022-06-18,2025-10-01,Japan,Asia,Yes,Ad-Supported,Web,131,0,1,79985,167648,0.96,8.8,1403.63
13429,SW0089,Hidden Road 89,Movie,Comedy,English,2022-06-18,2025-06-01,Spain,Europe,Yes,Ad-Supported,Web,131,0,1,29464,39039,0.607,8.3,568.51
13430,SW0060,Hidden Code,Series,Sci-Fi,German,2023-10-26,2026-06-01,India,Asia,No,Premium,Mobile,62,1,10,54151,484140,0.865,7.1,784.4
13431,SW0060,Hidden Code,Series,Sci-Fi,German,2023-10-26,2026-06-01,United States,North America,No,Standard,Mobile,62,1,10,60305,325580,0.522,7.8,740.58
13432,SW0055,Last Signal,Series,Action,Spanish,2025-11-18,2026-05-01,France,Europe,No,Standard,Mobile,59,2,8,27164,168365,0.788,6.5,302.33
13433,SW0057,Broken Fire,Movie,Crime,English,2022-12-03,2026-05-01,Spain,Europe,Yes,Ad-Supported,Smart TV,114,0,1,16699,22503,0.709,8.1,271.44
13434,SW0078,Second Echo,Movie,Drama,Hindi,2024-09-14,2025-12-01,Brazil,Latin America,Yes,Premium,Mobile,94,0,1,73206,75265,0.656,6.3,1061.7
13435,SW0139,Second Signal 139,Series,Crime,Portuguese,2024-09-14,2025-12-01,United States,North America,Yes,Standard,Tablet,29,2,10,125096,503523,0.833,7.3,1613.81
13436,SW0046,Broken Code,Movie,Drama,English,2023-10-12,2025-08-01,South Korea,Asia,Yes,Standard,Game Console,113,0,1,17842,23072,0.687,7.1,227.22
13437,SW0011,Midnight Witness,Series,Romance,English,2022-06-08,2025-12-01,Brazil,Latin America,No,Standard,Smart TV,36,4,6,27450,60149,0.609,7.8,326.91
13438,SW0009,Electric Summer,Movie,Romance,English,2025-05-22,2026-05-01,Nigeria,Africa,Yes,Premium,Mobile,106,0,1,119930,171764,0.811,7.8,1812.93
13439,SW0123,Midnight Fire 123,Movie,Romance,English,2022-02-11,2025-01-01,South Korea,Asia,Yes,Standard,Game Console,93,0,1,68740,85824,0.806,7.4,805.05
13440,SW0089,Hidden Road 89,Movie,Comedy,English,2022-06-18,2025-12-01,Germany,Europe,Yes,Ad-Supported,Tablet,131,0,1,100195,174265,0.797,7.8,1978.63
13441,SW0085,Midnight Code,Series,Crime,German,2023-01-22,2025-03-01,Japan,Asia,Yes,Standard,Web,40,3,6,22636,81437,0.899,6.7,296.08
13442,SW0168,Northern Kingdom,Movie,Thriller,Japanese,2023-11-24,2026-06-01,France,Europe,Yes,Premium,Web,140,0,1,20220,29132,0.617,6.9,324.49
13443,SW0086,Second Echo 86,Movie,Romance,Japanese,2024-09-20,2025-07-01,Germany,Europe,No,Standard,Game Console,109,0,1,22280,23014,0.569,7.4,244.22
13444,SW0084,Last Promise,Movie,Documentary,Korean,2023-08-20,2026-04-01,Nigeria,Africa,Yes,Standard,Smart TV,99,0,1,23835,22158,0.563,7.5,272.36
13445,SW0123,Midnight Fire 123,Movie,Romance,English,2022-02-11,2026-06-01,Nigeria,Africa,Yes,Premium,Smart TV,93,0,1,40378,46796,0.748,8.3,668.67
13446,SW0139,Second Signal 139,Series,Crime,Portuguese,2024-09-14,2025-03-01,Australia,Oceania,Yes,Standard,Web,29,2,10,40233,161036,0.828,6.7,529.27
13447,SW0154,Broken Echo,Movie,Comedy,English,2022-09-14,2026-05-01,Mexico,Latin America,Yes,Standard,Smart TV,112,0,1,85202,134267,0.844,7.4,971.4
13448,SW0143,Midnight Pulse,Series,Action,Korean,2025-07-10,2025-08-01,United States,North America,No,Standard,Smart TV,57,1,10,85621,480806,0.591,7.4,1066.51
13449,SW0004,Last Kingdom,Movie,Thriller,English,2024-11-13,2026-01-01,India,Asia,Yes,Standard,Mobile,113,0,1,27637,34840,0.669,6.6,332.73
13450,SW0088,Broken Summer,Movie,Thriller,English,2022-07-15,2026-05-01,Spain,Europe,Yes,Standard,Smart TV,140,0,1,27912,55350,0.85,7.6,341.07
13451,SW0094,Northern Promise 94,Series,Drama,English,2022-04-07,2025-11-01,South Africa,Africa,No,Ad-Supported,Web,55,2,11,40850,391191,0.95,7.8,807.9
13452,SW0137,Infinite Echo 137,Series,Drama,English,2023-03-01,2025-02-01,United States,North America,Yes,Standard,Mobile,55,1,7,49302,274857,0.869,7.9,607.6
13453,SW0060,Hidden Code,Series,Sci-Fi,German,2023-10-26,2025-12-01,India,Asia,No,Premium,Smart TV,62,1,10,53295,528686,0.96,7.1,848.98
